gen,best,mean,std,spread,clear_rate,best_time,best_damage,best_acc,mean_acc,mean_peek_flips,mean_peek_hold,mean_cover_time,mean_aim_x_std,mean_aim_y_std,mean_aim_span_x,mean_aim_span_y,mean_aim_dx,mean_hit_delta,mean_shot_left_frac,mean_shot_mid_frac,mean_shot_right_frac,sigma_used
66,2300.82898550725,183.725242341143,505.912868539402,2502.15906680806,0.0666666666666667,-636,0,0.333333333333333,0.0669017669864789,11.2333333333333,12.6,16.8666666666667,0.225358002160745,0.225623509929389,0.804181906814131,0.810730487305662,0.118022699226998,100.61412812153,0.473060631400262,0.312594558252939,0.214344810346799,0.1
67,196.876686507936,38.9586024246129,102.878772206538,452.200263743709,0,2046,2,0.0892857142857143,0.0480286783337631,13.3333333333333,14.1333333333333,20.0333333333333,0.245818843968925,0.213682390317347,0.846248091753377,0.780052383755771,0.121450074292478,111.792079761963,0.42781661471492,0.32167942956926,0.25050395571582,0.1
68,1904.64230540701,132.279207016868,471.426216384082,2092.47238670782,0.0666666666666667,-382,0,0.176470588235294,0.0501424372012607,10.9666666666667,11.7333333333333,16.4333333333333,0.231947418535422,0.21518352934231,0.802171282624698,0.8080453867663,0.129755091916364,127.000066884985,0.379937342836454,0.306193686355664,0.313868970807881,0.1
69,2114.61333333333,140.984466585808,371.752411914896,2243.39186209933,0.0333333333333333,-714,0,0.3,0.0576664966227857,12.1,13.6,18.5333333333333,0.224324911103326,0.231838930288613,0.807089774514688,0.826566751143233,0.133433670609794,102.274640336039,0.429030972331597,0.32459984322384,0.246369184444564,0.1
70,188.389867232101,54.4961181080177,85.6482499336464,330.839859189472,0,2046,0,0.111111111111111,0.053560253306016,10.5,11.4,17.2,0.211787163070911,0.217182985784764,0.749139023340015,0.824696695731756,0.106109268479183,114.439202793286,0.44624913514744,0.320589313004567,0.233161551847992,0.1
71,1827.80098039216,149.529250835038,444.205983908599,1941.08855208694,0.0666666666666667,-354,0,0.166666666666667,0.057686501103565,11.9666666666667,13.4,18,0.228682839968606,0.23238572274691,0.80315461545096,0.863922297967467,0.131712754824101,116.265158591247,0.465951507032638,0.293707064136555,0.240341428830807,0.1
72,288.912195121951,68.9906159838769,84.0682890283733,476.441485030203,0,2044,0,0.333333333333333,0.0647651199198277,12.2333333333333,13.2666666666667,20.7333333333333,0.228498693007952,0.213994539515206,0.811393261162601,0.775738749383781,0.135821997868412,106.081109853055,0.442772918284519,0.350829818623711,0.206397263091771,0.1
73,1871.35004155336,127.664582429897,333.224068844592,2013.52168861849,0.0333333333333333,-384,0,0.176470588235294,0.0555332064449712,11.6,12.4,17.5,0.193647298119862,0.219032440917606,0.712540546366551,0.808958268631217,0.113309537531028,103.784504944126,0.565120169075277,0.274284238751731,0.160595592172992,0.1
74,187.57361518758,52.3973726500292,77.409986422413,351.630449769077,0,2046,0,0.112903225806452,0.0419602978290019,12.4,13.8,18.6333333333333,0.232597946924947,0.24227959162663,0.81188949537802,0.808201641686846,0.157806120209893,110.63225372786,0.464580841500024,0.311179663041084,0.224239495458892,0.1
75,1843.84476190476,89.1859296407904,339.705155369235,2099.17484320558,0.0333333333333333,-332,0,0.166666666666667,0.0441417342921408,11.7,12.3333333333333,18.3666666666667,0.21721303170072,0.224180457808024,0.757503777981762,0.811613946038282,0.120281738151415,115.687640128829,0.470961285620706,0.296579023101116,0.199126357944845,0.1
